iteration,objective_evaluations,current_length,best_length,candidate_length,delta,temperature,accepted,accepted_worse
19081,19081,9638.391938046245,9638.391938046245,10490.77362606206,852.3816880158148,0.07174547329376331,False,False
19082,19082,9638.391938046245,9638.391938046245,10601.374491963088,962.9825539168432,0.07170960055711643,False,False
19083,19083,9638.391938046245,9638.391938046245,10463.925334061612,825.5333960153666,0.07167374575683788,False,False
19084,19084,9638.391938046245,9638.391938046245,9781.400166641233,143.00822859498774,0.07163790888395948,False,False
19085,19085,9638.391938046245,9638.391938046245,10234.21608181282,595.8241437665744,0.0716020899295175,False,False
19086,19086,9638.391938046245,9638.391938046245,10348.45415275025,710.0622147040052,0.07156628888455274,False,False
19087,19087,9638.391938046245,9638.391938046245,9918.125960333793,279.7340222875489,0.07153050574011047,False,False
19088,19088,9638.391938046245,9638.391938046245,10661.179299324645,1022.7873612784006,0.07149474048724042,False,False
19089,19089,9638.391938046245,9638.391938046245,11326.038488133192,1687.6465500869472,0.0714589931169968,False,False
19090,19090,9638.391938046245,9638.391938046245,10725.110166342922,1086.7182282966771,0.0714232636204383,False,False
19091,19091,9638.391938046245,9638.391938046245,10437.906000022602,799.5140619763573,0.07138755198862809,False,False
19092,19092,9638.391938046245,9638.391938046245,10704.203534041431,1065.8115959951865,0.07135185821263378,False,False
19093,19093,9638.391938046245,9638.391938046245,11014.889885152254,1376.4979471060096,0.07131618228352746,False,False
19094,19094,9638.391938046245,9638.391938046245,10685.737412432594,1047.345474386349,0.0712805241923857,False,False
19095,19095,9638.391938046245,9638.391938046245,10253.252580862463,614.8606428162175,0.07124488393028952,False,False
19096,19096,9638.391938046245,9638.391938046245,10274.00787602896,635.6159379827156,0.07120926148832438,False,False
19097,19097,9638.391938046245,9638.391938046245,10556.403935413857,918.0119973676125,0.07117365685758022,False,False
19098,19098,9638.391938046245,9638.391938046245,9975.136831280475,336.7448932342301,0.07113807002915143,False,False
19099,19099,9638.391938046245,9638.391938046245,11295.165342986802,1656.7734049405576,0.07110250099413686,False,False
19100,19100,9638.391938046245,9638.391938046245,9947.659345405536,309.26740735929087,0.07106694974363979,False,False
19101,19101,9638.391938046245,9638.391938046245,11681.106914040305,2042.7149759940608,0.07103141626876798,False,False
19102,19102,9638.391938046245,9638.391938046245,10934.91925285005,1296.5273148038052,0.0709959005606336,False,False
19103,19103,9638.391938046245,9638.391938046245,10735.612752395557,1097.2208143493121,0.07096040261035329,False,False
19104,19104,9638.391938046245,9638.391938046245,9869.06306671017,230.67112866392534,0.07092492240904812,False,False
19105,19105,9638.391938046245,9638.391938046245,10380.560084176312,742.168146130066,0.0708894599478436,False,False
19106,19106,9638.391938046245,9638.391938046245,10689.394306356546,1051.0023683103002,0.07085401521786967,False,False
19107,19107,9638.391938046245,9638.391938046245,10076.984334555033,438.59239650878726,0.07081858821026074,False,False
19108,19108,9638.391938046245,9638.391938046245,9776.190029663703,137.7980916174581,0.07078317891615561,False,False
19109,19109,9638.391938046245,9638.391938046245,10902.481648382789,1264.0897103365444,0.07074778732669754,False,False
19110,19110,9638.391938046245,9638.391938046245,9866.700183748444,228.30824570219895,0.0707124134330342,False,False
19111,19111,9638.391938046245,9638.391938046245,11403.15478505372,1764.762847007475,0.07067705722631767,False,False
19112,19112,9638.391938046245,9638.391938046245,10055.894964160141,417.50302611389696,0.07064171869770453,False,False
19113,19113,9638.391938046245,9638.391938046245,10583.410211112216,945.0182730659711,0.07060639783835568,False,False
19114,19114,9638.391938046245,9638.391938046245,9940.77231164277,302.3803735965255,0.0705710946394365,False,False
19115,19115,9638.391938046245,9638.391938046245,10546.266754416985,907.8748163707397,0.07053580909211679,False,False
19116,19116,9638.391938046245,9638.391938046245,10653.413757360586,1015.0218193143413,0.07050054118757074,False,False
19117,19117,9638.391938046245,9638.391938046245,11385.455637451107,1747.0636994048625,0.07046529091697697,False,False
19118,19118,9638.391938046245,9638.391938046245,10729.163414358913,1090.771476312668,0.07043005827151848,False,False
19119,19119,9638.391938046245,9638.391938046245,10276.357259022523,637.9653209762782,0.07039484324238271,False,False
19120,19120,9638.391938046245,9638.391938046245,11036.365371817123,1397.9734337708774,0.07035964582076153,False,False
19121,19121,9638.391938046245,9638.391938046245,10339.71190514583,701.3199670995859,0.07032446599785115,False,False
19122,19122,9638.391938046245,9638.391938046245,10236.756782355984,598.36484430974,0.07028930376485222,False,False
19123,19123,9638.391938046245,9638.391938046245,10318.581845515704,680.1899074694586,0.07025415911296981,False,False
19124,19124,9638.391938046245,9638.391938046245,10661.606551999603,1023.214613953358,0.07021903203341333,False,False
19125,19125,9638.391938046245,9638.391938046245,10169.570862721223,531.1789246749786,0.07018392251739662,False,False
19126,19126,9638.391938046245,9638.391938046245,10692.765945401194,1054.3740073549482,0.07014883055613794,False,False
19127,19127,9638.391938046245,9638.391938046245,10088.501176538939,450.10923849269426,0.07011375614085986,False,False
19128,19128,9638.391938046245,9638.391938046245,10228.500326497995,590.1083884517502,0.07007869926278944,False,False
19129,19129,9638.391938046245,9638.391938046245,11271.566912226395,1633.174974180151,0.07004365991315804,False,False
19130,19130,9638.391938046245,9638.391938046245,10809.822649683845,1171.4307116376006,0.07000863808320147,False,False
19131,19131,9638.391938046245,9638.391938046245,10842.557506247953,1204.1655682017083,0.06997363376415987,False,False
19132,19132,9638.391938046245,9638.391938046245,10545.139162864203,906.7472248179583,0.0699386469472778,False,False
19133,19133,9638.391938046245,9638.391938046245,10515.012028701174,876.6200906549292,0.06990367762380417,False,False
19134,19134,9638.391938046245,9638.391938046245,10670.079282908648,1031.6873448624033,0.06986872578499226,False,False
19135,19135,9638.391938046245,9638.391938046245,11547.074119352563,1908.6821813063173,0.06983379142209978,False,False
19136,19136,9638.391938046245,9638.391938046245,11006.139891248717,1367.747953202471,0.06979887452638872,False,False
19137,19137,9638.391938046245,9638.391938046245,9983.239310333509,344.8473722872633,0.06976397508912553,False,False
19138,19138,9638.391938046245,9638.391938046245,11165.755691449043,1527.3637534027978,0.06972909310158099,False,False
19139,19139,9638.391938046245,9638.391938046245,11057.338281150922,1418.9463431046777,0.0696942285550302,False,False
19140,19140,9638.391938046245,9638.391938046245,11492.305524480655,1853.91358643441,0.06965938144075269,False,False
19141,19141,9638.391938046245,9638.391938046245,11003.802197763696,1365.410259717451,0.0696245517500323,False,False
19142,19142,9638.391938046245,9638.391938046245,10272.368753264036,633.9768152177919,0.0695897394741573,False,False
19143,19143,9638.391938046245,9638.391938046245,11074.322444745841,1435.9305066995973,0.06955494460442023,False,False
19144,19144,9638.391938046245,9638.391938046245,10606.20299330625,967.8110552600041,0.06952016713211802,False,False
19145,19145,9638.391938046245,9638.391938046245,9777.45989842907,139.06796038282408,0.06948540704855195,False,False
19146,19146,9638.391938046245,9638.391938046245,9966.385736432096,327.99379838585037,0.06945066434502768,False,False
19147,19147,9638.391938046245,9638.391938046245,9949.997201824586,311.6052637783423,0.06941593901285519,False,False
19148,19148,9638.391938046245,9638.391938046245,10914.317099983806,1275.9251619375611,0.06938123104334876,False,False
19149,19149,9638.391938046245,9638.391938046245,10329.545254743416,691.1533166971711,0.06934654042782708,False,False
19150,19150,9638.391938046245,9638.391938046245,11239.73292001734,1601.3409819710969,0.06931186715761317,False,False
19151,19151,9638.391938046245,9638.391938046245,10328.035035872375,689.6430978261311,0.06927721122403437,False,False
19152,19152,9638.391938046245,9638.391938046245,10756.313032363096,1117.9210943168507,0.06924257261842236,False,False
19153,19153,9638.391938046245,9638.391938046245,10150.679689615496,512.2877515692506,0.06920795133211315,False,False
19154,19154,9638.391938046245,9638.391938046245,11272.414254239855,1634.0223161936105,0.06917334735644709,False,False
19155,19155,9638.391938046245,9638.391938046245,10021.9154681146,383.52353006835443,0.06913876068276888,False,False
19156,19156,9638.391938046245,9638.391938046245,10685.16885176278,1046.776913716536,0.0691041913024275,False,False
19157,19157,9638.391938046245,9638.391938046245,9810.631386041343,172.239447995099,0.06906963920677629,False,False
19158,19158,9638.391938046245,9638.391938046245,10348.061526616964,709.6695885707197,0.0690351043871729,False,False
19159,19159,9638.391938046245,9638.391938046245,10388.912720005907,750.5207819596619,0.06900058683497931,False,False
19160,19160,9638.391938046245,9638.391938046245,10522.22125089457,883.8293128483256,0.06896608654156183,False,False
19161,19161,9638.391938046245,9638.391938046245,9860.312888822546,221.92095077630148,0.06893160349829107,False,False
19162,19162,9638.391938046245,9638.391938046245,11075.742823818155,1437.3508857719096,0.06889713769654192,False,False
19163,19163,9638.391938046245,9638.391938046245,9825.149679736167,186.75774168992166,0.06886268912769365,False,False
19164,19164,9638.391938046245,9638.391938046245,10617.47489299264,979.0829549463967,0.0688282577831298,False,False
19165,19165,9638.391938046245,9638.391938046245,10837.588837253496,1199.19689920725,0.06879384365423824,False,False
19166,19166,9638.391938046245,9638.391938046245,11308.35876263634,1669.966824590095,0.06875944673241112,False,False
19167,19167,9638.391938046245,9638.391938046245,10257.290557082699,618.898619036454,0.06872506700904492,False,False
19168,19168,9638.391938046245,9638.391938046245,11512.680556912326,1874.2886188660818,0.06869070447554042,False,False
19169,19169,9638.391938046245,9638.391938046245,10163.676852473565,525.284914427321,0.06865635912330265,False,False
19170,19170,9638.391938046245,9638.391938046245,10112.32080243747,473.9288643912265,0.068622030943741,False,False
19171,19171,9638.391938046245,9638.391938046245,10008.989140184589,370.59720213834356,0.06858771992826912,False,False
19172,19172,9638.391938046245,9638.391938046245,10075.918237989677,437.5262999434332,0.06855342606830499,False,False
19173,19173,9638.391938046245,9638.391938046245,10103.274468624775,464.88253057853075,0.06851914935527086,False,False
19174,19174,9638.391938046245,9638.391938046245,10729.361691428858,1090.9697533826138,0.06848488978059322,False,False
19175,19175,9638.391938046245,9638.391938046245,11012.518577357732,1374.1266393114875,0.06845064733570293,False,False
19176,19176,9638.391938046245,9638.391938046245,11056.632324181268,1418.2403861350222,0.06841642201203507,False,False
19177,19177,9638.391938046245,9638.391938046245,10058.238888650669,419.846950604424,0.06838221380102906,False,False
19178,19178,9638.391938046245,9638.391938046245,9872.578666007052,234.1867279608074,0.06834802269412855,False,False
19179,19179,9638.391938046245,9638.391938046245,11037.819771418983,1399.4278333727375,0.0683138486827815,False,False
19180,19180,9638.391938046245,9638.391938046245,10056.109786376866,417.717848330621,0.0682796917584401,False,False
19181,19181,9638.391938046245,9638.391938046245,10989.374936511738,1350.982998465493,0.06824555191256088,False,False
19182,19182,9638.391938046245,9638.391938046245,11340.699908523273,1702.3079704770287,0.06821142913660462,False,False
19183,19183,9638.391938046245,9638.391938046245,9664.822068746023,26.430130699779184,0.0681773234220363,False,False
19184,19184,9638.391938046245,9638.391938046245,9788.572212294559,150.18027424831507,0.0681432347603253,False,False
19185,19185,9638.391938046245,9638.391938046245,10484.386297698597,845.9943596523515,0.06810916314294514,False,False
19186,19186,9638.391938046245,9638.391938046245,10283.267365396563,644.8754273503183,0.06807510856137367,False,False
19187,19187,9638.391938046245,9638.391938046245,10848.08896869346,1209.6970306472163,0.06804107100709299,False,False
19188,19188,9638.391938046245,9638.391938046245,10922.828256893554,1284.4363188473094,0.06800705047158945,False,False
19189,19189,9638.391938046245,9638.391938046245,11086.855854892769,1448.4639168465235,0.06797304694635366,False,False
19190,19190,9638.391938046245,9638.391938046245,10096.236495369962,457.844557323716,0.06793906042288049,False,False
19191,19191,9638.391938046245,9638.391938046245,10567.96445745155,929.5725194053041,0.06790509089266905,False,False
19192,19192,9638.391938046245,9638.391938046245,10253.676131305985,615.2841932597395,0.06787113834722272,False,False
19193,19193,9638.391938046245,9638.391938046245,10953.691770755137,1315.299832708892,0.06783720277804911,False,False
19194,19194,9638.391938046245,9638.391938046245,10608.657868921962,970.2659308757183,0.06780328417666008,False,False
19195,19195,9638.391938046245,9638.391938046245,11022.039210754445,1383.6472727082007,0.06776938253457176,False,False
