iteration,temperature,current_cmax,best_cmax,candidate_cmax,delta,accepted,accepted_worse
8871,0.01,1297,1286,1297,0,True,False
8872,0.01,1297,1286,1297,0,True,False
8873,0.01,1297,1286,1418,121,False,False
8874,0.01,1297,1286,1377,80,False,False
8875,0.01,1297,1286,1297,0,True,False
8876,0.01,1297,1286,1327,30,False,False
8877,0.01,1297,1286,1297,0,True,False
8878,0.01,1297,1286,1331,34,False,False
8879,0.01,1297,1286,1329,32,False,False
8880,0.01,1297,1286,1297,0,True,False
8881,0.01,1297,1286,1345,48,False,False
8882,0.01,1297,1286,1397,100,False,False
8883,0.01,1297,1286,1415,118,False,False
8884,0.01,1297,1286,1340,43,False,False
8885,0.01,1297,1286,1424,127,False,False
8886,0.01,1297,1286,1374,77,False,False
8887,0.01,1297,1286,1364,67,False,False
8888,0.01,1297,1286,1447,150,False,False
8889,0.01,1297,1286,1322,25,False,False
8890,0.01,1297,1286,1297,0,True,False
8891,0.01,1297,1286,1301,4,False,False
8892,0.01,1297,1286,1351,54,False,False
8893,0.01,1297,1286,1297,0,True,False
8894,0.01,1297,1286,1331,34,False,False
8895,0.01,1297,1286,1306,9,False,False
8896,0.01,1297,1286,1456,159,False,False
8897,0.01,1297,1286,1344,47,False,False
8898,0.01,1297,1286,1365,68,False,False
8899,0.01,1297,1286,1330,33,False,False
8900,0.01,1297,1286,1363,66,False,False
8901,0.01,1297,1286,1330,33,False,False
8902,0.01,1297,1286,1303,6,False,False
8903,0.01,1297,1286,1361,64,False,False
8904,0.01,1297,1286,1321,24,False,False
8905,0.01,1297,1286,1315,18,False,False
8906,0.01,1297,1286,1391,94,False,False
8907,0.01,1297,1286,1344,47,False,False
8908,0.01,1297,1286,1358,61,False,False
8909,0.01,1297,1286,1315,18,False,False
8910,0.01,1297,1286,1297,0,True,False
8911,0.01,1297,1286,1330,33,False,False
8912,0.01,1297,1286,1297,0,True,False
8913,0.01,1297,1286,1331,34,False,False
8914,0.01,1297,1286,1331,34,False,False
8915,0.01,1297,1286,1319,22,False,False
8916,0.01,1297,1286,1322,25,False,False
8917,0.01,1297,1286,1315,18,False,False
8918,0.01,1297,1286,1411,114,False,False
8919,0.01,1297,1286,1339,42,False,False
8920,0.01,1297,1286,1374,77,False,False
8921,0.01,1297,1286,1308,11,False,False
8922,0.01,1297,1286,1309,12,False,False
8923,0.01,1297,1286,1317,20,False,False
8924,0.01,1297,1286,1411,114,False,False
8925,0.01,1297,1286,1343,46,False,False
8926,0.01,1297,1286,1378,81,False,False
8927,0.01,1297,1286,1367,70,False,False
8928,0.01,1297,1286,1329,32,False,False
8929,0.01,1297,1286,1409,112,False,False
8930,0.01,1297,1286,1391,94,False,False
8931,0.01,1297,1286,1323,26,False,False
8932,0.01,1297,1286,1343,46,False,False
8933,0.01,1297,1286,1315,18,False,False
8934,0.01,1297,1286,1297,0,True,False
8935,0.01,1297,1286,1297,0,True,False
8936,0.01,1297,1286,1333,36,False,False
8937,0.01,1297,1286,1322,25,False,False
8938,0.01,1297,1286,1396,99,False,False
8939,0.01,1297,1286,1387,90,False,False
8940,0.01,1297,1286,1297,0,True,False
8941,0.01,1297,1286,1324,27,False,False
8942,0.01,1297,1286,1297,0,True,False
8943,0.01,1297,1286,1396,99,False,False
8944,0.01,1297,1286,1396,99,False,False
8945,0.01,1297,1286,1362,65,False,False
8946,0.01,1297,1286,1409,112,False,False
8947,0.01,1297,1286,1297,0,True,False
8948,0.01,1297,1286,1317,20,False,False
8949,0.01,1297,1286,1337,40,False,False
8950,0.01,1297,1286,1297,0,True,False
8951,0.01,1297,1286,1359,62,False,False
8952,0.01,1297,1286,1369,72,False,False
8953,0.01,1297,1286,1307,10,False,False
8954,0.01,1297,1286,1322,25,False,False
8955,0.01,1297,1286,1317,20,False,False
8956,0.01,1297,1286,1341,44,False,False
8957,0.01,1297,1286,1299,2,False,False
8958,0.01,1297,1286,1361,64,False,False
8959,0.01,1297,1286,1397,100,False,False
8960,0.01,1297,1286,1325,28,False,False
8961,0.01,1297,1286,1297,0,True,False
8962,0.01,1297,1286,1324,27,False,False
8963,0.01,1297,1286,1327,30,False,False
8964,0.01,1297,1286,1345,48,False,False
8965,0.01,1297,1286,1326,29,False,False
8966,0.01,1297,1286,1325,28,False,False
8967,0.01,1297,1286,1365,68,False,False
8968,0.01,1297,1286,1321,24,False,False
8969,0.01,1297,1286,1339,42,False,False
8970,0.01,1297,1286,1366,69,False,False
8971,0.01,1297,1286,1297,0,True,False
8972,0.01,1297,1286,1396,99,False,False
8973,0.01,1297,1286,1318,21,False,False
8974,0.01,1297,1286,1311,14,False,False
8975,0.01,1297,1286,1321,24,False,False
8976,0.01,1297,1286,1312,15,False,False
8977,0.01,1297,1286,1351,54,False,False
8978,0.01,1297,1286,1399,102,False,False
8979,0.01,1297,1286,1297,0,True,False
8980,0.01,1297,1286,1311,14,False,False
8981,0.01,1297,1286,1394,97,False,False
8982,0.01,1297,1286,1359,62,False,False
8983,0.01,1297,1286,1389,92,False,False
8984,0.01,1297,1286,1297,0,True,False
8985,0.01,1297,1286,1299,2,False,False
8986,0.01,1297,1286,1312,15,False,False
8987,0.01,1297,1286,1347,50,False,False
8988,0.01,1297,1286,1297,0,True,False
8989,0.01,1297,1286,1297,0,True,False
8990,0.01,1297,1286,1305,8,False,False
8991,0.01,1297,1286,1297,0,True,False
8992,0.01,1297,1286,1297,0,True,False
8993,0.01,1297,1286,1303,6,False,False
8994,0.01,1297,1286,1325,28,False,False
8995,0.01,1297,1286,1297,0,True,False
8996,0.01,1297,1286,1297,0,True,False
8997,0.01,1297,1286,1371,74,False,False
8998,0.01,1297,1286,1384,87,False,False
8999,0.01,1297,1286,1337,40,False,False
9000,0.01,1297,1286,1304,7,False,False
9001,0.01,1297,1286,1382,85,False,False
9002,0.01,1297,1286,1341,44,False,False
9003,0.01,1297,1286,1328,31,False,False
9004,0.01,1297,1286,1328,31,False,False
9005,0.01,1297,1286,1328,31,False,False
9006,0.01,1297,1286,1297,0,True,False
9007,0.01,1297,1286,1299,2,False,False
9008,0.01,1297,1286,1297,0,True,False
9009,0.01,1297,1286,1339,42,False,False
9010,0.01,1297,1286,1417,120,False,False
9011,0.01,1297,1286,1325,28,False,False
9012,0.01,1297,1286,1377,80,False,False
9013,0.01,1297,1286,1331,34,False,False
9014,0.01,1297,1286,1348,51,False,False
9015,0.01,1297,1286,1341,44,False,False
9016,0.01,1297,1286,1335,38,False,False
9017,0.01,1297,1286,1337,40,False,False
9018,0.01,1297,1286,1346,49,False,False
9019,0.01,1297,1286,1297,0,True,False
9020,0.01,1297,1286,1297,0,True,False
9021,0.01,1297,1286,1365,68,False,False
9022,0.01,1297,1286,1377,80,False,False
9023,0.01,1297,1286,1397,100,False,False
9024,0.01,1297,1286,1336,39,False,False
9025,0.01,1297,1286,1387,90,False,False
9026,0.01,1297,1286,1387,90,False,False
9027,0.01,1297,1286,1297,0,True,False
9028,0.01,1297,1286,1339,42,False,False
9029,0.01,1297,1286,1297,0,True,False
9030,0.01,1297,1286,1307,10,False,False
9031,0.01,1297,1286,1346,49,False,False
9032,0.01,1297,1286,1297,0,True,False
9033,0.01,1297,1286,1297,0,True,False
9034,0.01,1297,1286,1297,0,True,False
9035,0.01,1297,1286,1398,101,False,False
9036,0.01,1297,1286,1417,120,False,False
9037,0.01,1297,1286,1396,99,False,False
9038,0.01,1297,1286,1300,3,False,False
9039,0.01,1297,1286,1334,37,False,False
9040,0.01,1297,1286,1297,0,True,False
9041,0.01,1297,1286,1303,6,False,False
9042,0.01,1297,1286,1297,0,True,False
9043,0.01,1297,1286,1324,27,False,False
9044,0.01,1297,1286,1376,79,False,False
9045,0.01,1297,1286,1350,53,False,False
9046,0.01,1297,1286,1331,34,False,False
9047,0.01,1297,1286,1297,0,True,False
9048,0.01,1297,1286,1372,75,False,False
9049,0.01,1297,1286,1344,47,False,False
9050,0.01,1297,1286,1322,25,False,False
9051,0.01,1297,1286,1408,111,False,False
9052,0.01,1297,1286,1373,76,False,False
9053,0.01,1297,1286,1382,85,False,False
9054,0.01,1297,1286,1320,23,False,False
9055,0.01,1297,1286,1383,86,False,False
9056,0.01,1297,1286,1416,119,False,False
9057,0.01,1297,1286,1400,103,False,False
9058,0.01,1297,1286,1355,58,False,False
9059,0.01,1297,1286,1346,49,False,False
9060,0.01,1297,1286,1412,115,False,False
9061,0.01,1297,1286,1336,39,False,False
9062,0.01,1297,1286,1297,0,True,False
9063,0.01,1297,1286,1364,67,False,False
9064,0.01,1297,1286,1301,4,False,False
9065,0.01,1297,1286,1376,79,False,False
9066,0.01,1297,1286,1391,94,False,False
9067,0.01,1297,1286,1326,29,False,False
9068,0.01,1297,1286,1344,47,False,False
9069,0.01,1297,1286,1344,47,False,False
9070,0.01,1297,1286,1328,31,False,False
9071,0.01,1297,1286,1388,91,False,False
9072,0.01,1297,1286,1297,0,True,False
9073,0.01,1297,1286,1456,159,False,False
9074,0.01,1297,1286,1347,50,False,False
9075,0.01,1297,1286,1329,32,False,False
9076,0.01,1297,1286,1334,37,False,False
9077,0.01,1297,1286,1332,35,False,False
9078,0.01,1297,1286,1379,82,False,False
9079,0.01,1297,1286,1297,0,True,False
9080,0.01,1297,1286,1297,0,True,False
9081,0.01,1297,1286,1349,52,False,False
9082,0.01,1297,1286,1374,77,False,False
9083,0.01,1297,1286,1361,64,False,False
9084,0.01,1297,1286,1342,45,False,False
9085,0.01,1297,1286,1355,58,False,False
9086,0.01,1297,1286,1317,20,False,False
9087,0.01,1297,1286,1301,4,False,False
9088,0.01,1297,1286,1301,4,False,False
9089,0.01,1297,1286,1405,108,False,False
9090,0.01,1297,1286,1349,52,False,False
9091,0.01,1297,1286,1459,162,False,False
9092,0.01,1297,1286,1302,5,False,False
9093,0.01,1297,1286,1339,42,False,False
9094,0.01,1297,1286,1324,27,False,False
9095,0.01,1297,1286,1297,0,True,False
9096,0.01,1297,1286,1363,66,False,False
9097,0.01,1297,1286,1349,52,False,False
9098,0.01,1297,1286,1313,16,False,False
9099,0.01,1297,1286,1324,27,False,False
9100,0.01,1297,1286,1314,17,False,False
9101,0.01,1297,1286,1351,54,False,False
9102,0.01,1297,1286,1348,51,False,False
9103,0.01,1297,1286,1301,4,False,False
9104,0.01,1297,1286,1319,22,False,False
9105,0.01,1297,1286,1335,38,False,False
9106,0.01,1297,1286,1326,29,False,False
9107,0.01,1297,1286,1297,0,True,False
9108,0.01,1297,1286,1297,0,True,False
9109,0.01,1297,1286,1355,58,False,False
9110,0.01,1297,1286,1352,55,False,False
9111,0.01,1297,1286,1303,6,False,False
9112,0.01,1297,1286,1297,0,True,False
9113,0.01,1297,1286,1372,75,False,False
9114,0.01,1297,1286,1297,0,True,False
9115,0.01,1297,1286,1338,41,False,False
9116,0.01,1297,1286,1297,0,True,False
9117,0.01,1297,1286,1371,74,False,False
9118,0.01,1297,1286,1345,48,False,False
9119,0.01,1297,1286,1408,111,False,False
9120,0.01,1297,1286,1337,40,False,False
9121,0.01,1297,1286,1371,74,False,False
9122,0.01,1297,1286,1385,88,False,False
9123,0.01,1297,1286,1297,0,True,False
9124,0.01,1297,1286,1358,61,False,False
9125,0.01,1297,1286,1399,102,False,False
9126,0.01,1297,1286,1307,10,False,False
9127,0.01,1297,1286,1364,67,False,False
9128,0.01,1297,1286,1377,80,False,False
9129,0.01,1297,1286,1297,0,True,False
9130,0.01,1297,1286,1417,120,False,False
9131,0.01,1297,1286,1340,43,False,False
9132,0.01,1297,1286,1406,109,False,False
9133,0.01,1297,1286,1331,34,False,False
9134,0.01,1297,1286,1297,0,True,False
9135,0.01,1297,1286,1299,2,False,False
9136,0.01,1297,1286,1373,76,False,False
9137,0.01,1297,1286,1297,0,True,False
9138,0.01,1297,1286,1297,0,True,False
9139,0.01,1297,1286,1443,146,False,False
9140,0.01,1297,1286,1297,0,True,False
9141,0.01,1297,1286,1454,157,False,False
9142,0.01,1297,1286,1306,9,False,False
9143,0.01,1297,1286,1393,96,False,False
9144,0.01,1297,1286,1307,10,False,False
9145,0.01,1297,1286,1364,67,False,False
9146,0.01,1297,1286,1322,25,False,False
9147,0.01,1297,1286,1314,17,False,False
9148,0.01,1297,1286,1297,0,True,False
9149,0.01,1297,1286,1332,35,False,False
9150,0.01,1297,1286,1332,35,False,False
9151,0.01,1297,1286,1306,9,False,False
9152,0.01,1297,1286,1297,0,True,False
9153,0.01,1297,1286,1326,29,False,False
9154,0.01,1297,1286,1347,50,False,False
9155,0.01,1297,1286,1335,38,False,False
9156,0.01,1297,1286,1297,0,True,False
9157,0.01,1297,1286,1299,2,False,False
9158,0.01,1297,1286,1318,21,False,False
9159,0.01,1297,1286,1322,25,False,False
9160,0.01,1297,1286,1306,9,False,False
9161,0.01,1297,1286,1400,103,False,False
9162,0.01,1297,1286,1306,9,False,False
9163,0.01,1297,1286,1359,62,False,False
9164,0.01,1297,1286,1349,52,False,False
9165,0.01,1297,1286,1377,80,False,False
9166,0.01,1297,1286,1400,103,False,False
9167,0.01,1297,1286,1351,54,False,False
9168,0.01,1297,1286,1454,157,False,False
9169,0.01,1297,1286,1297,0,True,False
9170,0.01,1297,1286,1297,0,True,False
9171,0.01,1297,1286,1323,26,False,False
9172,0.01,1297,1286,1312,15,False,False
9173,0.01,1297,1286,1297,0,True,False
9174,0.01,1297,1286,1308,11,False,False
9175,0.01,1297,1286,1351,54,False,False
9176,0.01,1297,1286,1297,0,True,False
9177,0.01,1297,1286,1298,1,False,False
9178,0.01,1297,1286,1339,42,False,False
9179,0.01,1297,1286,1335,38,False,False
9180,0.01,1297,1286,1332,35,False,False
9181,0.01,1297,1286,1387,90,False,False
9182,0.01,1297,1286,1297,0,True,False
9183,0.01,1297,1286,1355,58,False,False
9184,0.01,1297,1286,1355,58,False,False
9185,0.01,1297,1286,1323,26,False,False
9186,0.01,1297,1286,1377,80,False,False
9187,0.01,1297,1286,1310,13,False,False
9188,0.01,1297,1286,1315,18,False,False
9189,0.01,1297,1286,1355,58,False,False
9190,0.01,1297,1286,1399,102,False,False
9191,0.01,1297,1286,1297,0,True,False
9192,0.01,1297,1286,1299,2,False,False
9193,0.01,1297,1286,1408,111,False,False
9194,0.01,1297,1286,1398,101,False,False
9195,0.01,1297,1286,1297,0,True,False
9196,0.01,1297,1286,1297,0,True,False
9197,0.01,1297,1286,1297,0,True,False
9198,0.01,1297,1286,1300,3,False,False
9199,0.01,1297,1286,1297,0,True,False
9200,0.01,1297,1286,1339,42,False,False
9201,0.01,1297,1286,1353,56,False,False
9202,0.01,1297,1286,1318,21,False,False
9203,0.01,1297,1286,1359,62,False,False
9204,0.01,1297,1286,1297,0,True,False
9205,0.01,1297,1286,1307,10,False,False
9206,0.01,1297,1286,1344,47,False,False
9207,0.01,1297,1286,1359,62,False,False
9208,0.01,1297,1286,1343,46,False,False
9209,0.01,1297,1286,1326,29,False,False
9210,0.01,1297,1286,1332,35,False,False
9211,0.01,1297,1286,1408,111,False,False
9212,0.01,1297,1286,1332,35,False,False
9213,0.01,1297,1286,1393,96,False,False
9214,0.01,1297,1286,1325,28,False,False
9215,0.01,1297,1286,1319,22,False,False
9216,0.01,1297,1286,1361,64,False,False
9217,0.01,1297,1286,1328,31,False,False
9218,0.01,1297,1286,1331,34,False,False
9219,0.01,1297,1286,1345,48,False,False
9220,0.01,1297,1286,1376,79,False,False
9221,0.01,1297,1286,1338,41,False,False
9222,0.01,1297,1286,1320,23,False,False
9223,0.01,1297,1286,1297,0,True,False
9224,0.01,1297,1286,1316,19,False,False
9225,0.01,1297,1286,1310,13,False,False
9226,0.01,1297,1286,1376,79,False,False
9227,0.01,1297,1286,1298,1,False,False
9228,0.01,1297,1286,1341,44,False,False
9229,0.01,1297,1286,1298,1,False,False
9230,0.01,1297,1286,1320,23,False,False
9231,0.01,1297,1286,1297,0,True,False
9232,0.01,1297,1286,1297,0,True,False
9233,0.01,1297,1286,1317,20,False,False
9234,0.01,1297,1286,1297,0,True,False
9235,0.01,1297,1286,1329,32,False,False
9236,0.01,1297,1286,1305,8,False,False
9237,0.01,1297,1286,1341,44,False,False
9238,0.01,1297,1286,1336,39,False,False
9239,0.01,1297,1286,1376,79,False,False
9240,0.01,1297,1286,1359,62,False,False
9241,0.01,1297,1286,1372,75,False,False
9242,0.01,1297,1286,1297,0,True,False
9243,0.01,1297,1286,1394,97,False,False
9244,0.01,1297,1286,1355,58,False,False
9245,0.01,1297,1286,1360,63,False,False
9246,0.01,1297,1286,1407,110,False,False
9247,0.01,1297,1286,1297,0,True,False
9248,0.01,1297,1286,1342,45,False,False
9249,0.01,1297,1286,1297,0,True,False
9250,0.01,1297,1286,1440,143,False,False
9251,0.01,1297,1286,1297,0,True,False
9252,0.01,1297,1286,1297,0,True,False
9253,0.01,1297,1286,1297,0,True,False
9254,0.01,1297,1286,1318,21,False,False
9255,0.01,1297,1286,1297,0,True,False
9256,0.01,1297,1286,1307,10,False,False
9257,0.01,1297,1286,1344,47,False,False
9258,0.01,1297,1286,1412,115,False,False
9259,0.01,1297,1286,1304,7,False,False
9260,0.01,1297,1286,1300,3,False,False
9261,0.01,1297,1286,1357,60,False,False
9262,0.01,1297,1286,1416,119,False,False
9263,0.01,1297,1286,1394,97,False,False
9264,0.01,1297,1286,1339,42,False,False
9265,0.01,1297,1286,1349,52,False,False
9266,0.01,1297,1286,1297,0,True,False
9267,0.01,1297,1286,1304,7,False,False
9268,0.01,1297,1286,1329,32,False,False
9269,0.01,1297,1286,1374,77,False,False
9270,0.01,1297,1286,1329,32,False,False
9271,0.01,1297,1286,1394,97,False,False
9272,0.01,1297,1286,1378,81,False,False
9273,0.01,1297,1286,1344,47,False,False
9274,0.01,1297,1286,1396,99,False,False
9275,0.01,1297,1286,1297,0,True,False
9276,0.01,1297,1286,1302,5,False,False
9277,0.01,1297,1286,1316,19,False,False
9278,0.01,1297,1286,1325,28,False,False
9279,0.01,1297,1286,1324,27,False,False
9280,0.01,1297,1286,1341,44,False,False
9281,0.01,1297,1286,1410,113,False,False
9282,0.01,1297,1286,1396,99,False,False
9283,0.01,1297,1286,1362,65,False,False
9284,0.01,1297,1286,1388,91,False,False
9285,0.01,1297,1286,1322,25,False,False
9286,0.01,1297,1286,1362,65,False,False
9287,0.01,1297,1286,1335,38,False,False
9288,0.01,1297,1286,1313,16,False,False
9289,0.01,1297,1286,1378,81,False,False
9290,0.01,1297,1286,1329,32,False,False
9291,0.01,1297,1286,1388,91,False,False
9292,0.01,1297,1286,1396,99,False,False
9293,0.01,1297,1286,1382,85,False,False
9294,0.01,1297,1286,1311,14,False,False
9295,0.01,1297,1286,1337,40,False,False
9296,0.01,1297,1286,1331,34,False,False
9297,0.01,1297,1286,1352,55,False,False
9298,0.01,1297,1286,1300,3,False,False
9299,0.01,1297,1286,1306,9,False,False
9300,0.01,1297,1286,1297,0,True,False
9301,0.01,1297,1286,1330,33,False,False
9302,0.01,1297,1286,1312,15,False,False
9303,0.01,1297,1286,1360,63,False,False
9304,0.01,1297,1286,1314,17,False,False
9305,0.01,1297,1286,1324,27,False,False
9306,0.01,1297,1286,1304,7,False,False
9307,0.01,1297,1286,1334,37,False,False
9308,0.01,1297,1286,1297,0,True,False
9309,0.01,1297,1286,1408,111,False,False
9310,0.01,1297,1286,1297,0,True,False
9311,0.01,1297,1286,1331,34,False,False
9312,0.01,1297,1286,1376,79,False,False
9313,0.01,1297,1286,1377,80,False,False
9314,0.01,1297,1286,1346,49,False,False
9315,0.01,1297,1286,1406,109,False,False
9316,0.01,1297,1286,1416,119,False,False
9317,0.01,1297,1286,1297,0,True,False
9318,0.01,1297,1286,1297,0,True,False
9319,0.01,1297,1286,1311,14,False,False
9320,0.01,1297,1286,1405,108,False,False
9321,0.01,1297,1286,1339,42,False,False
9322,0.01,1297,1286,1320,23,False,False
9323,0.01,1297,1286,1297,0,True,False
9324,0.01,1297,1286,1372,75,False,False
9325,0.01,1297,1286,1321,24,False,False
9326,0.01,1297,1286,1325,28,False,False
9327,0.01,1297,1286,1363,66,False,False
9328,0.01,1297,1286,1340,43,False,False
9329,0.01,1297,1286,1330,33,False,False
9330,0.01,1297,1286,1396,99,False,False
9331,0.01,1297,1286,1329,32,False,False
9332,0.01,1297,1286,1417,120,False,False
9333,0.01,1297,1286,1324,27,False,False
9334,0.01,1297,1286,1322,25,False,False
9335,0.01,1297,1286,1320,23,False,False
9336,0.01,1297,1286,1297,0,True,False
9337,0.01,1297,1286,1388,91,False,False
9338,0.01,1297,1286,1297,0,True,False
9339,0.01,1297,1286,1344,47,False,False
9340,0.01,1297,1286,1304,7,False,False
9341,0.01,1297,1286,1297,0,True,False
9342,0.01,1297,1286,1322,25,False,False
9343,0.01,1297,1286,1299,2,False,False
9344,0.01,1297,1286,1351,54,False,False
9345,0.01,1297,1286,1297,0,True,False
9346,0.01,1297,1286,1404,107,False,False
9347,0.01,1297,1286,1298,1,False,False
9348,0.01,1297,1286,1406,109,False,False
9349,0.01,1297,1286,1302,5,False,False
9350,0.01,1297,1286,1298,1,False,False
9351,0.01,1297,1286,1314,17,False,False
9352,0.01,1297,1286,1357,60,False,False
9353,0.01,1297,1286,1297,0,True,False
9354,0.01,1297,1286,1302,5,False,False
9355,0.01,1297,1286,1297,0,True,False
9356,0.01,1297,1286,1404,107,False,False
9357,0.01,1297,1286,1359,62,False,False
9358,0.01,1297,1286,1307,10,False,False
9359,0.01,1297,1286,1374,77,False,False
9360,0.01,1297,1286,1329,32,False,False
9361,0.01,1297,1286,1344,47,False,False
9362,0.01,1297,1286,1331,34,False,False
9363,0.01,1297,1286,1359,62,False,False
9364,0.01,1297,1286,1398,101,False,False
9365,0.01,1297,1286,1297,0,True,False
9366,0.01,1297,1286,1297,0,True,False
9367,0.01,1297,1286,1297,0,True,False
9368,0.01,1297,1286,1355,58,False,False
9369,0.01,1297,1286,1380,83,False,False
9370,0.01,1297,1286,1297,0,True,False
9371,0.01,1297,1286,1399,102,False,False
9372,0.01,1297,1286,1297,0,True,False
9373,0.01,1297,1286,1394,97,False,False
9374,0.01,1297,1286,1385,88,False,False
